BOOK_ID,TITLE,AUTHOR,AUTHOR_ID,PUBLISHER,YEAR,#LIBRARIES,ABSTRACT,YEAR_CLEAN,GENRE,GENRE2,NOTES,HATHI_ID
rh_6645,Remember Me?,"Kinsella, Sophie",2020,Random House,1984,13,"When twenty-eight-year-old Lexi Smart wakes up in a London hospital, having survived a car accident, she has lost a big chunk of her memory--three years to be exact. And that's not all. Somehow Lexi went from a twenty-five-year-old working girl to a corporate big shot with a sleek new loft, a personal assistant, a carb-free diet, and a set of glamorous new friends. And who is this gorgeous husband--who also happens to be a multimillionaire?",1984,YA,,,
rh_6754,The Candy Corn Contest,"Giff, Patricia Reilly",1330,Random House,1984,12,"Richard looks forward to the Candy Corn contest in Ms. Rooney's class, but he can't resist sneaking just a few pieces.",1984,YA,,,
rh_6904,Lincoln,"Vidal, Gore",3741,Random House,1984,11,Het leven van en de moord op de Amerikaanse president Abraham Lincoln (1809-1865).,1984,HIST,,,
rh_6930,Isolation Ward,"Spanogle, Joshua",3429,Random House,1984,11,"Straight out of today's hospitals and labs - and tomorrow's headlines -- comes a frightening, scalpel-sharp medical thriller.",1984,DET,,,
rh_6957,Leonardo'S Swans,"Essex, Karen",1072,Random House,1984,11,,1984,HIST,,,
rh_6972,Prior Bad Acts,"Hoag, Tami",1689,Random House,1984,11,,1984,DET,,,
rh_7110,Hide,"Gardner, Lisa",1283,Random House,1984,10,A new suspense thriller that pits two detectives against a killer who seems to have returned from the dead.,1984,DET,,,
rh_7269,Case Of Lies,"O'Shaughnessy, Perri",2760,Random House,1984,9,,1984,DET,,,
rh_7410,Life Expectancy,"Koontz, Dean",2055,Random House,1984,8,,1984,FAN,,horror,
rh_7455,Midnight Confessions,"Proctor, Candice",2948,Random House,1984,8,"Widow Emmanuelle de Beauvais devotes herself tirelessly to the sick and injured of a grand city now occupied by the enemy. Then a night of unspeakable terror puts Emmanuelle at the center of a murder investigation and under the watchful eye of Yankee provost marshal Zachary Cooper. Although she despises the uniform and the war it represents, she finds the man who wears it impossible to resist. Zach Cooper has never been bewitched by a woman. Even as Emmanuelle veils every truth with layers of lies, he finds himself undeniably drawn to her. Torn between passion and duty, Zach must uncover the dark secrets surrounding a series of murders that threaten to ensnare Emmanuelle in their menacing web ...",1984,DET,FAN,horror,
rh_7577,No Graves As Yet,"Perry, Anne",2867,Random House,1984,8,"Following his parents' deaths in 1914, professor Joseph Reavley discovers that his father had been carrying a secret document, destined for the Intelligence Service, which has now disappeared. While struggling with that mystery, one of Joseph's students is murdered and England edges closer to war.",1984,LIT,DET,,
rh_7651,Gone,"Kellerman, Jonathan",1968,Random House,1984,7,"Psychologist Alex Delaware and L.A.P.D. detective Milo Sturgis investigate the bizarre case of two students whose claims of abduction are revealed to be a hoax, a case that takes an odd turn when one student is found murdered and the other vanishes.",1984,DET,,,
rh_7696,Sister Mine,"O'Dell, Tawni",2747,Random House,1984,7,,1984,LIT,,,
rh_7714,Moon Dragon Summer,"Lowery, Linda",2269,Random House,1984,7,,1984,FAN,,,
rh_7739,Hat,"Lloyd, David",139,Random House,1984,7,"Johnny Martin, being the only person without headgear in a family of pink, brown, straw, flat, knitted, and flowery hats, finally gets one of his own.",1984,YA,,,
rh_7859,Queen Of The Big Time,"Trigiani, Adriana",3672,Random House,1984,6,,1984,ROM,,,
rh_7878,Romanov Prophecy,"Berry, Steve",295,Random House,1984,6,"After the fall of Communism and a succession of weak governments, the Russian people have voted to bring back the monarchy and Atlanta lawyer, Miles Lord, is in Moscow to perform a background check on one of the tsarist candidates. But when he is nearly killed by gunmen, and a mysterious Russian steers him toward the writings of Rasputin, Miles suddenly finds himself racing across continents in search of what really happened to the family of Russia's last tsar. --P. [2] of cover.",1984,HIST,,,
rh_7906,Speak Of The Devil,"Hawke, Richard",1599,Random House,1984,6,,1984,DET,,,
rh_8020,December Secrets,"Giff, Patricia Reilly",1330,Random House,1984,6,Each student in Ms. Rooney's room celebrates the December holidays by being a secret pal to a classmate.,1984,YA,,,
rh_8076,Dark Assassin,"Perry, Anne",2867,Random House,1984,5,,1984,DET,,,
rh_8092,Skinny Dip,"Hiaasen, Carl",1664,Random House,1984,5,,1984,DET,,,
rh_8158,Hannibal Rising,"Harris, Thomas",1566,Random House,1984,5,"He is one of the most haunting characters in all of literature. At last the evolution of his evil is revealed. Hannibal Lecter emerges from the nightmare of the Eastern Front, a boy in the snow, mute, with a chain around his neck. He seems utterly alone, but he has brought his demons with him.",1984,FAN,,,
rh_8224,The Templar Legacy,"Berry, Steve",295,Random House,1984,5,"Cotton Malone, onetime top operative for the U.S. Justice Department, is enjoying his new quiet life in Copenhagaen when an unexpected call to action plunges him back into the cloak-and-dagger world he thought he'd left behind. It begins with a violent robbery attempt on a former supervisor of Cotton's, Stephanie Nelle. She means to crack a mystery that has tantalized scholars and fortune hunters through the ages by finding the legendary cache of wealth and forbidden knowledge thought to have been lost forever when the order of the Knights Templar was exterminatedin the fourteenth century. The more Cotton learns about the ancient conspiracy surrounding the KnightsTemplar, the more he realizes that even more than lives are at stake.",1984,FAN,,,
rh_8258,The Blue Helmet,"Bell, William",261,Random House,1984,5,,1984,LIT,,,
rh_8297,Bloodfever,"Moning, Karen Marie",2589,Random House,1984,5,,1984,FAN,,,
rh_8318,Life Penalty,"Fielding, Joy",1131,Random House,1984,5,,1984,DET,,,
rh_8553,Simply Magic,"Balogh, Mary",171,Random House,1984,4,,1984,ROM,,,
rh_8632,Pompeii,"Harris, Robert",1562,Random House,1984,4,,1984,HIST,,,
rh_8771,Shadow Account,"Frey, Stephen",1230,Random House,1984,4,,1984,DET,,,
rh_8772,Murder At The Washington Tribune,"Truman, Margaret",3680,Random House,1984,4,"Rookie reporter Jean Kaporis is found strangled; Colleen McNamara is also murdered; the police don't have a clue; Joe Wilcox decides to do something about all of this. His invention of a murderer complete with letters to himself about the murders helps his career. It also brings back his brother Michael who is a murderer. Has he opened a ""can of worms"" or I should say a ""can of murders""?",1984,DET,,,
rh_9138,Murder At The Opera,"Truman, Margaret",3680,Random House,1984,3,,1984,DET,,,
rh_9473,Touchstone,"King, Laurie R",2012,Random House,1984,3,,1984,DET,,,
rh_9478,Heartstopper,"Fielding, Joy",1131,Random House,1984,3,,1984,DET,,,
rh_9655,Rose Of No Man'S Land,"Tea, Michelle",3589,Random House,1984,2,,1984,LIT,,,
rh_9683,Ten Days In The Hills,"Smiley, Jane",3372,Random House,1984,2,,1984,LIT,,,
rh_9805,The Birth House,"Mckay, Ami",2493,Random House,1984,2,,1984,LIT,,,
rh_9825,Be A Pirate!,"Kaufmann, Bill",1952,Random House,1984,2,,1984,YA,,,
rh_9845,Father Abraham,"Faulkner, William",1109,Random House,1984,2,,1984,LIT,,,
rh_9953,Espresso Tales,"Mccall Smith, Alexander",2446,Random House,1984,2,,1984,DET,,,
rh_9956,Alanna The First Adventure,"Pierce, Tamora",2899,Random House,1984,2,"Eleven-year-old Alanna, who aspires to be a knight even though she is a girl, disguises herself as a boy to become a royal page and, after learning many hard lessons, proves capable of high adventure.",1984,FAN,,,
rh_9979,Ghost Dancer,"Case, John",605,Random House,1984,2,,1984,DET,,,
rh_9993,Sour Puss,"Brown, Rita Mae",467,Random House,1984,2,,1984,DET,,,
rh_1051,Less Than Zero,"Ellis, Bret Easton",1047,Random House,"1998, 1985",575,"Returning to Los Angeles from his Eastern college for a Christmas vacation in the early 1980s, Clay ""reenters a landscape of limitless privilege and absolute moral entropy, where everyone drives Porsches, dines at Spago, and snorts mountains of cocaine ... A raw, powerful portrait of a lost generation.""--Back cover.",1985,LIT,,,
rh_3237,The Ruby In The Smoke,"Pullman, Philip",2957,Random House,"1996, 1985",126,"In nineteenth-century London, sixteen-year-old Sally, a recent orphan, becomes involved in a deadly search for a mysterious ruby.",1985,YA,DET,,
rh_7,Texas,"Michener, James A",2545,Random House,1985,3542,"Texas finds itself the site for many events from 1527 to the present, including the Battle of the Alamo. A richly compelling novel of a proud people eager to meet the marvelous challenge of the land, Texas is Michener's most magnificent achievement. This re-release of Michener's masterpiece ties in with the up-coming mini-series.",1985,HIST,,,
rh_216,Men And Angels,"Gordon, Mary",1397,Random House,1985,1732,Anne's job prevents her from accompanying her husband on his sabbatical and necessitates engaging live-in help for the children. Anne's discovery of the sitter's unstable condition results in learning a lesson about love.,1985,ROM,,,
rh_227,The Vampire Lestat,"Rice, Anne",3028,Random House,1985,1742,"When the vampire Lestat becomes a rock superstar, he finds himself in serious conflict with the ancients whose powers are beyond his imagining.",1985,FAN,,,
rh_231,The Lonely Silver Rain,"Macdonald, John D",2299,Random House,1985,1668,"Someone is trying to kill Travis McGee, someone linked to southern Florida's drug traffickers--either Miami's old-time underworld or the new generation of Latino drug barons--and in order to save his own life, McGee must detonate a drug war.",1985,DET,,,
rh_269,Beyond The Chocolate War,"Cormier, Robert",767,Random House,1985,1580,"Dark deeds continue at Trinity High School, climaxing in a public demonstration of one student's homemade guillotine. Sequel to ""The Chocolate War.""",1985,YA,,,
rh_290,London Match,"Deighton, Len",886,Random House,1985,1501,"In the sequel to Mexico Set, Bernard Samson finds himself suspected as the second Soviet informer in British intelligence.",1985,DET,,,
rh_450,The Red Fox,"Hyde, Anthony",1796,Random House,1985,1102,A journalist sifts through clues in the disappearance of a millionaire with close ties to the Soviet Union.,1985,DET,,,
rh_537,The Nuclear Age,"O'Brien, Tim",2740,Random House,1985,940,"At the age of forty-nine, William Cowling decides to dig a gigantic hole in his backyard in order to protect himself and his family from ""the very real threat of nuclear annihilation that everyone evades and denies.""--Cover.",1985,LIT,,,
rh_637,Return Trips,"Adams, Alice",15,Random House,1985,816,,1985,LIT,,,
rh_639,Flaubert'S Parrot,"Barnes, Julian",193,Random House,1985,814,,1985,LIT,,,
rh_957,Dragons Of Spring Dawning,"Weis, Margaret",3818,Random House,1985,635,"Finally armed with dragonlances, a group of heroes, composed of a knight, barbarian, dwarf, and half-elf, face a deadly showdown with the evil dragons and Takhisis, the Queen of Darkness.",1985,FAN,YA,,
rh_1113,Dragons Of Winter Night,"Weis, Margaret",3818,Random House,1985,548,"Dragons. Creatures of legend. Stories told to children. But now dragons have returned to Krynn. The darkness of war and destruction engulfs the land. A small band of heroes brings hope to the land. But the hope is fragile as a rose and may be lost completely, shattered by the bitter winds of winter. Knight and barbarian, warrior and half-elf, dwarf and kender and dark-soulded mage; they begin a perilous search for two artifacts that may help them or lead to their destruction--the Dragon Orb and the legendary Dragonlance.--Jacket.",1985,FAN,YA,,
rh_1399,Pearl,"Leaton, Anne",2160,Random House,1985,439,,1985,LIT,WEST,,
rh_1431,Love Life,"Houston, James D",1750,Random House,1985,437,,1985,LIT,ROM,,
rh_1752,Incognito Mosquito Flies Again!,"Hass, E A",1586,Random House,1985,355,"The mosquito detective tells a class of FBI agents of his exploits and encounters with such insect offenders and notables as Russian Cagey Bees, Goldfungus, Mikhail Baryshnimoth, and Gnat King Cole. Sequel to ""Incognito Mosquito, Private Insective.""",1985,YA,DET,very uncertain,
rh_2266,Staying Afloat,"Spanier, Muriel",3428,Random House,1985,257,,1985,LIT,,,
rh_2289,The Three Investigators In The Mystery Of The Whispering Mummy,"Arthur, Robert",120,Random House,1985,242,"Three young detectives undertake a case involving an Egyptian mummy that whispers, but only to one man.",1985,DET,YA,,
rh_2666,The Three Investigators In The Secret Of Skeleton Island,"Arthur, Robert",120,Random House,1985,195,The Three Investigators are assisted by a Greek youth as they search for clues to a mysterious thief on an island once inhabited by pirates.,1985,DET,YA,,
rh_2743,The Three Investigators In The Case Of The Weeping Coffin,"Stine, Megan",3507,Random House,1985,183,"By making the correct decisions, the reader assists the Three Investigators in solving a robbery at the strange Markels mansion.",1985,DET,YA,,
rh_3851,The Bride,"Levy, Elizabeth",2203,Random House,1985,83,"After Baron Frankenstein's first attempt to create life produces a monster, it forces him to make it a beautiful women for its bride.",1985,FAN,,,
