,volume_id,title,year,page,sentence,keyword,On topic? 1 = yes,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,siebert_sent_score,v_sent,bertweet_sent_score,bertweet_sent,siebert_sent
1657,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,233,5,Frontier,,,"Experienced men were ready to come forward to defend the frontier against these hosts of savages, but ""reconstruction” times were beginning and armed forces of ex-Confederates were frowned upon by the Congress which was rapidly falling under the dominance of radical members.",-0.0387,0.5,-0.9908072352409363,Neutral,0.818764865398407,NEU,NEGATIVE
1658,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,233,6,Frontier,,,Federal troops were not brought forward to the frontier because certain leading members of Congress were so insistent upon their use to protect the rights of the “Freedmen.”,0.5719,0.214285714,-0.9349212646484375,Positive,0.6894947290420532,NEU,NEGATIVE
1659,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,233,7,Frontier,,,"In this connection, Governor Throckmorton telegraphed President Johnson concerning the falling back of the settlers from the frontier and the fact that the legislators had authorized him to use volunteers on the frontier, but under the control of the Federal government.",-0.0772,0.0,-0.9887459874153137,Neutral,0.9685603380203247,NEU,NEGATIVE
1660,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,233,8,Frontier,,,"Then he wrote Stanton, Secretary of War, asking him to take some of the troops from around the cities and place them on the frontier.",-0.5994,0.0,0.9909564852714539,Negative,0.9755978584289551,NEU,POSITIVE
1661,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,234,5,Frontier,,,"Major Forsyth was sent by Sheridan to the frontier to get first hand information but went no farther than Waco, about sixty-five miles east of my community.",-0.1779,0.15625,-0.9988908171653748,Neutral,0.9718377590179443,NEU,NEGATIVE
1662,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,234,6,Frontier,,,"The frontier line of settlements was about thirty-five miles west of me by this time, having advanced there during the past few years.",0.25,-0.016666667,0.992709755897522,Neutral,0.9670163989067078,NEU,POSITIVE
1663,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,234,7,Frontier,,,The frontier was in a helpless condition.,-0.4588,0.0,-0.9983410835266113,Negative,-0.6019771099090576,NEG,NEGATIVE
1664,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,234,8,Frontier,,,Governor Throckmorton had a little tiff with Sheridan concerning the seriousness of the frontier needs.,-0.0516,-0.1875,0.991102933883667,Neutral,0.9070879817008972,NEU,POSITIVE
1665,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,235,3,Frontier,,,"Having heretofore authorized you to raise a company for frontier defense under recent act of the Legislature, and having received information from Major Generals Sheridan and Heintzelman, that the frontier will be amply protected by U. S. troops, and these troops now being en route to the frontier, I deem it proper to again advise you, as by previous order, that you will incur no expense in the organization of your company, against the State.",0.296,-0.026041667,0.9876535534858704,Neutral,0.8950303196907043,NEU,POSITIVE
1666,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,235,4,Frontier,,,"I deem it also proper to say, that I apprehend the State will have no immediate occasion to use her frontier forces; yet, I would be gratified if your company was organized in order that its services might be made available in any sudden emergency, arising from Indian invasion or depredation.",-0.296,0.133333333,0.9963956475257874,Neutral,0.822766900062561,NEU,POSITIVE
1667,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,235,5,Frontier,,,"I would advise this, independent of any ulterior use to be made of the frontier men, by the State, because such an organization might be of great service in assisting as occasion might require, the federal troops.",0.6249,0.266666667,0.9977712631225586,Positive,0.5098978281021118,POS,POSITIVE
1668,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,236,5,Frontier,,,"But should a campaign be made, if the frontier companies are not raised, we can get the men.",0.0,0.0,-0.972091794013977,Neutral,0.9035546779632568,NEU,NEGATIVE
1669,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,237,5,Frontier,,,"I have been constant in my endeavors to get Posts established all along the frontier, and have great hopes of success.",0.891,0.366666667,0.9984325766563416,Positive,0.9880666732788086,POS,POSITIVE
1670,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,237,14,Frontier,,,"I had turned the horses on the open range, feeling somewhat secure, as no raids had come quite to my vicinity, but the marauders stole past the settlements of the frontier line and raided a portion of my stock.",0.0863,0.05,-0.9887288808822632,Neutral,0.7309796214103699,NEU,NEGATIVE
1671,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,242,2,Frontier,,,This story illustrates one piece of strategy used by the wives of frontier settlers to save their scalps and their homes.,0.4939,0.0,0.9986312985420227,Positive,0.9265859723091125,NEU,POSITIVE
1672,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,252,6,Frontier,,,To these qualities were added such characteristics as self-possession and promptness in action so essential to a frontier leader.,0.0,0.033333333,0.9986211061477661,Neutral,0.8510589599609375,POS,POSITIVE
1673,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,253,1,Frontier,,,"Nevertheless, he served on the ante-bellum frontier and through the Civil War with the confidence of his men and his superiors.",0.1027,0.0,0.9985920786857605,Neutral,0.9498556852340698,POS,POSITIVE
1674,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,253,2,Frontier,,,"For several years after the war the efforts of state officers to protect the frontier were looked upon with disfavor by the officers of the U. S. army; but Barry, with other local leaders quietly carried on against both Indian raiders and white outlaws.",-0.1655,-0.025,0.9973272085189819,Neutral,0.9336914420127869,NEU,POSITIVE
1675,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,254,7,Frontier,,TX,To make a fortune never could have been more than a distant consideration; to make stable the wavering frontier of central Texas became an obsession with him.,-0.2023,0.133333333,0.9982894062995911,Neutral,0.8285226821899414,NEU,POSITIVE
1676,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,256,0,Frontier,,,"He has been in more fights and killed more Indians with the same force than any other officer that was ever on the frontier, which the Adjutant General's office will show, and for which the twelfth legislature honored him by presenting to him a gun, which relic he yet possesses.",-0.7474,0.120833333,0.997628390789032,Negative,0.7535151243209839,NEU,POSITIVE
1677,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,256,1,Frontier,,,"During his services on the frontier he and his command recovered more than fifteen hundred head of horses from the Indians that they had stolen from the settlers, and he sent them to the settlements, and had them advertised, which enabled the people to get their horses.",-0.4939,0.5,0.9978984594345093,Negative,0.6633065938949585,NEU,POSITIVE
1678,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,260,12,Frontier,,,"He was on the frontier and I think was stationed at Johnson's station, about where Fort Worth now stands.",0.2263,0.3,0.993572473526001,Neutral,0.9762067198753357,NEU,POSITIVE
1679,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,260,13,Frontier,,TX,I think he called it the regular army of Texas that was stationed on the frontier of Texas at that time.,0.0,0.0,-0.5480602979660034,Neutral,0.9715903401374817,NEU,NEGATIVE
1680,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,260,18,Frontier,,,I have been very anxious and have suggested to some of his family that he would write out or have some one write his experiences on the frontier in fighting Indians.,-0.5849,-0.325,-0.9901077747344971,Negative,0.8263998627662659,NEU,NEGATIVE
1681,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,260,20,Frontier,,,He had many fights and was out on the frontier with four or five men at times and would have Indian fights.,-0.6597,0.5,0.9973242282867432,Negative,0.974142849445343,NEU,POSITIVE
1682,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,261,6,Frontier,,,"His life was an example and one worthy of imitation by the young men of the rising generation, and worthy to be imitated while we live and he ought to be held in remembrance by all the people on this frontier, for the services he did in protecting it from the inroads of Indians for a number of years.",0.7269,0.153939394,0.9987346529960632,Positive,0.9671518206596375,POS,POSITIVE
1683,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,261,8,Frontier,,,"Of course it is understood that it would be impossible for the court to adjourn on the death of every good man, but I do think that when a man has served his country as long and as well as Col. Barry has, and has undergone the hardships of frontier life in preparing this great country that we now enjoy the fruits and privileges of by reason of his labors and hardships, that it is entirely proper to grant the request as made.",0.9695,0.197222222,0.9985939860343933,Positive,0.7721563577651978,NEU,POSITIVE
1684,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,261,23,Frontier,,,"I sometimes think we fail to appreciate the great life work of these old frontier men, who came here when this was a wilderness and as we might say, blazed out the paths of civilization for us, and the fruits of whose labors and hardships and toils we now enjoy.",0.7579,0.2,0.9978451728820801,Positive,0.5346146821975708,POS,POSITIVE
1685,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,262,1,Frontier,,,One of the greatest histories in the world could be written if the lives and the details of these old frontier men were written.,0.6369,0.55,0.9973650574684143,Positive,0.8506584167480469,POS,POSITIVE
1686,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,262,3,Frontier,,,"When we think of a man coming from civilization and bringing his wife and children many miles out into the frontier that was threatened by savages, and risking his own life and the lives and happiness of his wife and children and rearing his children under these difficulties, and think of the benefits and rewards that we are reaping today that they didn't get, I think we fail to give them credit and honor due them and that they are entitled to.",0.4215,0.235,0.9940783977508545,Positive,-0.706527590751648,NEG,POSITIVE
1687,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,262,15,Frontier,,,They all knew him as an old frontier ranger.,0.0,0.1,0.9975523352622986,Neutral,0.949179470539093,NEU,POSITIVE
1688,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,263,6,Frontier,,,"At that time Indians were quite numerous along our frontier, so when Barry went to leave the post he selected a man named Willett and myself for escorts, only the two of us.",-0.0516,0.0,0.9329109191894531,Neutral,0.9262279868125916,NEU,POSITIVE
1689,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,264,4,Frontier,,,"But he was one of that indispensable group who made the frontier safe from savage raids and who established law, order, and security.",0.4497,0.45,0.9984306693077087,Positive,0.8913422226905823,POS,POSITIVE
1690,wu.89060388915,Susquehanna's Indians /,1984,39,13,Frontier,,VA,From here they wandered about in what was then frontier Virginia.,0.0,0.0,0.9976550340652466,Neutral,0.975298285484314,NEU,POSITIVE
1691,wu.89060388915,Susquehanna's Indians /,1984,55,1,Frontier,,,"In light of the growing tension between the Dutch on the Delaware and Lord Baltimore's English colony, the Susquehannocks, by virtue of their treaties, can be viewed as providing a frontier outpost to protect the northern borders of Maryland from Dutch-supported raids.",0.5859,0.2,0.9955542683601379,Positive,0.9129015207290649,NEU,POSITIVE
1692,wu.89060388915,Susquehanna's Indians /,1984,55,4,Frontier,,,"Even after the treaty of 1652, the harmony of their coexistence depended upon the degree to which the English found the Susquehannocks useful as frontier defenders or trade partners.",0.7096,0.15,0.9956478476524353,Positive,0.9202929139137268,NEU,POSITIVE
1693,wu.89060388915,Susquehanna's Indians /,1984,71,9,Frontier,,ML,"Can it be that our postulated nine hundred Susquehannocks lived at the Lower Leibhart site for as long as four years and within 60 miles of the Maryland frontier, and yet received no official (or any other) mention of their presence or of the exodus of about 1680?",-0.5267,-0.0875,-0.9863455891609192,Negative,0.9445269107818604,NEU,NEGATIVE
