,volume_id,title,year,page,sentence,keyword,Ontopic?1=no,P=positveN=negative[empty]=neutral/other-ForONTOPIConly,context,v_sent_score,tb_sent_score,siebert_sent_score,bertweet_sent_score,v_sent,tb_sent,siebert_sent,bertweet_sent
305,mdp.39015047079283,Fugitive poses : Native American Indian scenes of absence and presence /,1998.0,113,14,Frontier,,,"The Englishman Archibald Stansfelt Belaney, an adventurous hunter on the frontier, and an author, assumed the name Grey Owl.",0.3818,0.225,0.9960646033287048,0.8149098753929138,Positive,Neutral,POSITIVE,NEU
306,mdp.39015047079283,Fugitive poses : Native American Indian scenes of absence and presence /,1998.0,122,10,Frontier,,,"Fort Gibson and the Osage Agency in the Indian Territory of Oklahoma were the crossroads of natives, slaves, traders, hunters, frontier diplomats, pioneers, and adventurers.",0.2263,0.0,0.9985424280166626,0.9345847964286804,Neutral,Neutral,POSITIVE,NEU
307,mdp.39015047079283,Fugitive poses : Native American Indian scenes of absence and presence /,1998.0,123,0,Frontier,,,Auguste Pierre Chouteau was a frontier trader and diplomat in Indian Territory.,0.0,0.0,0.9914501309394836,0.9680946469306946,Neutral,Neutral,POSITIVE,NEU
308,mdp.39015047079283,Fugitive poses : Native American Indian scenes of absence and presence /,1998.0,123,10,Frontier,,,"The Commissioner, a former city mayor and corporate president, must have attributed to others his own objection to natives, as natives are the absence not the presence in his frontier narrative.",0.0,0.146875,-0.9991739392280579,0.8783963918685913,Neutral,Neutral,NEGATIVE,NEU
309,mdp.39015047477271,Pueblo profiles : cultural identity through centuries of change /,1998.0,19,1,Frontier,,,"A group of frontier farmers, traders, and hunters living on the edge of the wilderness were oppressed by an autocratic foreign government which ruled by decree, taxed them unjustly, gave them no voice in governmental decision making, and denied them freedom to worship as they chose.",-0.2023,-0.125,-0.9827812314033508,-0.9183189868927002,Neutral,Neutral,NEGATIVE,NEG
310,mdp.39015047477271,Pueblo profiles : cultural identity through centuries of change /,1998.0,19,7,Frontier,,,"Underarmed, considered inferior by the bureaucrats and royally appointed officials, the frontiersmen nevertheless prevailed and won their freedom to live and worship as they pleased and to govern themselves.",0.8834,0.3181818181818182,0.9979396462440491,0.6477696895599365,Positive,Neutral,POSITIVE,POS
311,mdp.39015047477271,Pueblo profiles : cultural identity through centuries of change /,1998.0,28,8,Frontier,,NM,Life for the Spanish colonists continued to be dictated by frontier necessity and the small number of officials who governed in Santa Fe.,0.0772,-0.125,-0.9729200601577759,0.7818359732627869,Neutral,Neutral,NEGATIVE,NEU
312,mdp.39015047477271,Pueblo profiles : cultural identity through centuries of change /,1998.0,50,6,Frontier,,NM,"He attended the government day school at San Juan Pueblo through the fourth grade, a minimal education that did not prepare him adequately for life in frontier Anglo New Mexico.",0.0,0.09242424242424241,-0.9984630346298218,0.5680978894233704,Neutral,Neutral,NEGATIVE,NEU
313,mdp.39015047477271,Pueblo profiles : cultural identity through centuries of change /,1998.0,88,7,Frontier,,NM,"Given the fact that both his parents had had the rare experience of an American education in an era when, in frontier New Mexico, education meant learning to read and write in Spanish, it was almost inevitable that Paisano would become a leader and set an example for the majority of young pueblo people of his time.",0.0,0.0893939393939394,0.9972814321517944,0.8977335095405579,Neutral,Neutral,POSITIVE,POS
314,mdp.39015047477271,Pueblo profiles : cultural identity through centuries of change /,1998.0,138,10,Frontier,,NM,"At that time, except for a strain of “I.D.” branded cattle brought to the reservation from western Kansas and Oklahoma during the Great Depression, most of the pueblo cattle were lean frontier or Mexican cows.",0.0516,0.325,-0.9912896156311035,0.9734732508659363,Neutral,Neutral,NEGATIVE,NEU
315,mdp.39015047477271,Pueblo profiles : cultural identity through centuries of change /,1998.0,279,11,Frontier,,NM,Locally it had the reputation of a college since it was one of the first schools in frontier New Mexico to offer classes beyond the eighth grade.,0.0,0.12878787878787878,0.9969189167022705,0.647040605545044,Neutral,Neutral,POSITIVE,POS
316,mdp.39015047524312,"Franklin listens when I speak : tellings of the friendship between Benjamin Franklin and Skenandoah, an Oneida Chief /",1997.0,32,7,Frontier,,PA,"Knowing of the problems of provisioning in the western Pennsylvania frontier, Benjamin Franklin, according to this Oral Autobiography, went to friend, Skenandoah, asking him to take some of his people and go with Washington to help him.",0.4939,0.0,0.99615877866745,0.9701182842254639,Positive,Neutral,POSITIVE,NEU
317,mdp.39015047609386,Madchild running : a novel /,1999.0,217,24,Frontier,,American frontier,Bastard explorer of the American frontier and the dynamics of the broken home.,-0.6705,-0.2,0.9987186193466187,-0.975545346736908,Negative,Neutral,POSITIVE,NEG
318,mdp.39015047733707,Lasting echoes : an oral history of Native American people /,1997.0,31,9,Frontier,,"American frontier, frontier thesis","Frederick Jackson Turner was a historian of the early twentieth century whose writings on the American frontier, called the Turner Thesis, were very influential.",0.4927,0.10000000000000002,0.997528612613678,0.5325250029563904,Positive,Neutral,POSITIVE,POS
319,mdp.39015047733707,Lasting echoes : an oral history of Native American people /,1997.0,31,10,Frontier,,,Turner noted that only by living like Indians could colonists survive on the frontier.,0.3612,0.0,0.9934566617012024,0.9255573153495789,Positive,Neutral,POSITIVE,NEU
320,mdp.39015047853943,A certain lack of coherence : writings on art and cultural politics /,1993.0,39,2,Frontier,,,"The mythology is so well-developed that the essence of ‘Americanism' is the concept of taming the wilderness and conquering the frontier, which means genocide to Indians.",0.0,0.0,-0.9926272034645081,-0.6863849759101868,Neutral,Neutral,NEGATIVE,NEG
321,mdp.39015047853943,A certain lack of coherence : writings on art and cultural politics /,1993.0,123,13,Frontier,,,"The quality of the work and the designs were so superior that James Bowie, the famous frontier slave trader, bought two of our knives from a Cherokee blacksmith named Jimmy Black(smith), and promptly named them Bowie knives.",0.6696,0.6,0.9984050393104553,0.8439517021179199,Positive,Positive,POSITIVE,POS
322,mdp.39015047853943,A certain lack of coherence : writings on art and cultural politics /,1993.0,126,10,Frontier,quotes,,"The cowboys, the conquering of the 'frontier', the taming of the 'wilderness' (upon which millions of people lived), and the idea that America is a 'land of immigrants' who must continually fight off surrounding savages — are all part of a philosophy by which the US perceives itself and by which it functions in the world.",-0.7184,0.0,0.9956401586532593,0.8322818875312805,Negative,Neutral,POSITIVE,NEU
323,mdp.39015047853943,A certain lack of coherence : writings on art and cultural politics /,1993.0,194,10,Frontier,quotes,,"In their minds they still live on the 'frontier', and are perfectly willing to pull up stakes' and move on.",0.6369,0.19318181818181818,0.9976744055747986,0.4974665939807892,Positive,Neutral,POSITIVE,NEU
324,mdp.39015047853943,A certain lack of coherence : writings on art and cultural politics /,1993.0,202,14,Frontier,,American frontier,The story of her capture and subsequent refusal to return to ‘civilisation' was actually a common one on America's frontier.,0.0,-0.15,0.9886602163314819,-0.6866567730903625,Neutral,Neutral,POSITIVE,NEG
325,mdp.39015047853943,A certain lack of coherence : writings on art and cultural politics /,1993.0,255,2,Frontier,quotes,,"Back in the 'frontier' days, European women were sometimes captured by Indian groups.",0.0,0.0,0.6322311162948608,-0.7050711512565613,Neutral,Neutral,POSITIVE,NEG
326,mdp.39015047858975,Looking at the words of our people : First Nations analysis of literature /,1993.0,60,10,Frontier,quotes,,"Beyond this, the works themselves generally proceed from an awareness of the ""frontier"" or border existence where cultures meet.",0.0,0.05000000000000002,0.9986419081687927,0.9693902730941772,Neutral,Neutral,POSITIVE,NEU
327,mdp.39015048547858,Singing for a spirit : a portrait of the Dakota Sioux /,1999.0,45,5,Frontier,,Dakota,"These killings occurred thirty years before the book was written, indicating that Saswe's activities had been common knowledge among both Indians and whites for more than a generation and that, although Mrs. Holley had misunderstood the circumstances of the killings, the story had been a familiar one on the Dakota frontier.",-0.9081,0.19166666666666665,0.9866674542427063,0.5997315049171448,Negative,Neutral,POSITIVE,NEU
328,mdp.39015048547858,Singing for a spirit : a portrait of the Dakota Sioux /,1999.0,71,7,Frontier,,,"A lusty Irish bachelor, Sully lost no time in taking an Indian wife for his time on the frontier.",-0.5423,0.0,0.9968059062957764,0.8728426694869995,Negative,Neutral,POSITIVE,NEU
329,mdp.39015048550423,"Tribes, treaties, and constitutional tribulations /",1999.0,14,3,Frontier,,,"An examination of the various constitutional phrases that mention Indians or Indian tribes will give us some basis for seeing how Indians came to mind when the constitutional fathers dealt with the question of the smaller, culturally and politically distinct indigenous nations on their western frontier.",0.0,0.08,0.9927123785018921,0.9686205983161926,Neutral,Neutral,POSITIVE,NEU
330,mdp.39015048550423,"Tribes, treaties, and constitutional tribulations /",1999.0,24,3,Frontier,,NY PA,"In late August and September the Six Nations met with American representatives at German Flats and Albany because the Americans, realizing the strong relationship between the Iroquois and the Crown, hoped to postpone any attacks on the New York and Pennsylvania frontiers.",0.2732,0.05393939393939393,0.992207944393158,0.8982682228088379,Neutral,Neutral,POSITIVE,NEU
331,mdp.39015048550423,"Tribes, treaties, and constitutional tribulations /",1999.0,24,11,Frontier,,,"Sir John Butler had led his loyalists and Indian allies on a sweep of the Wyoming valley in Pennsylvania in July, devastating the interior of that colony and sending a wave of terror through the outlying settlements of the frontier.",-0.765,-1.0,0.9755915403366089,-0.8131778240203857,Negative,Negative,POSITIVE,NEG
332,mdp.39015048550423,"Tribes, treaties, and constitutional tribulations /",1999.0,27,0,Frontier,,,"11 Pennsylvania, Delaware, Rhode Island, and New Jersey over how the lands between the Ohio and Great Lakes were to be governed and settled aggravated the peace on the frontier.",0.6908,0.4681818181818182,-0.9893080592155457,0.6362609267234802,Positive,Positive,NEGATIVE,NEU
333,mdp.39015048550423,"Tribes, treaties, and constitutional tribulations /",1999.0,30,9,Frontier,,,"By allowing the individual states to wage war against the Indians on their own initiative, the articles created a situation in which the danger of conflict on the frontier was maximized — with few expected beneficial results available to the Indians or to the individual states.",-0.6908,0.11666666666666665,-0.9988981485366821,-0.876693844795227,Negative,Neutral,NEGATIVE,NEG
334,mdp.39015048550423,"Tribes, treaties, and constitutional tribulations /",1999.0,31,4,Frontier,,frontier tribes,In September 1786 Congress admonished Virginia to avoid conflict with the Cherokee and Shawnee for fear of uniting the frontier tribes in the southern part of the country.,-0.8625,0.0,0.9438593983650208,0.6681159734725952,Negative,Neutral,POSITIVE,NEU
335,mdp.39015048550423,"Tribes, treaties, and constitutional tribulations /",1999.0,31,9,Frontier,,,But even land purchases had to have federal approval and some federal presence to prevent frontier wars that might arise.,-0.1531,0.0,0.9852244853973389,0.7946510314941406,Neutral,Neutral,POSITIVE,NEU
336,mdp.39015048550423,"Tribes, treaties, and constitutional tribulations /",1999.0,32,7,Frontier,,,"The Ordinance of 1786, for the “Regulation and Management of Indian Affairs,"" sought the “safety and tranquility” of the frontiers.",0.0,0.0,0.995680570602417,0.9637332558631897,Neutral,Neutral,POSITIVE,NEU
