,volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = no,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,ht_sent_score,v_sent,tb_sent,ht_sent
414,mdp.49015002578376,"Native American testimony : a chronicle of Indian-white relations from prophecy to the present, 1492-2000 /",1999,434,12,extinct,,1,animal,What could Indians offer a planet threatened by pollution of the environment and extinction of animals and plants?,-0.4588,0.0,0.9986273050308228,Negative,Neutral,NEGATIVE
415,osu.32435058507591,"Culture change in the northern plains, 1000 B.C.-A.D. 1000 /",1983,60,12,extinct,,,clan,"TUNAXA is a Kootena i word used to refer to themselves, their ances tors, the people, other people, a place, or an extinct band.",0.0,-0.2625,0.9904548525810242,Neutral,Neutral,NEGATIVE
416,uc1.32106007388256,American Indian culture and research journal,1983,318,2,extinct,,,race,"He believed the Indian was about to become extinct, and he wanted to leave some record of these people for the examination of future generations of Americans.",-0.0516,-0.2,0.9953855872154236,Neutral,Neutral,NEGATIVE
417,mdp.49015002639673,North American Indians /,1996,87,7,extinct,,1,animal,"Although horses had once lived in North and South America, they had been extinct there for thousands of years until Christopher Columbus brought them back to the New World in 1493.",0.0,-0.08787878787878789,0.9844253063201904,Neutral,Neutral,POSITIVE
418,mdp.49015002639673,North American Indians /,1996,89,3,extinct,,1,animal?,"Americas more than 40 million years ago, it For example, the Blackfoot word for horse had become extinct in its homeland.",0.0,0.04999999999999999,0.988029420375824,Neutral,Neutral,NEGATIVE
419,uc1.32106007388256,American Indian culture and research journal,1983,360,4,extinct,,,race,"Chapter 7 summarizes the recent story of the supposedly extinct people and culture, who actually were present all along, although well hidden from White consciousness.",0.2732,-0.09444444444444444,0.9914524555206299,Neutral,Neutral,POSITIVE
420,uc1.32106007388256,American Indian culture and research journal,1983,437,17,extinct,,,race,"The anthropologist, William Henry Holmes, stated that the Indians would become extinct in the future but progress would continue if the tribes did not “inhibit development.""",0.5719,-0.2,0.9847645163536072,Positive,Neutral,NEGATIVE
421,uc1.32106014715962,Journal of California and Great Basin anthropology.,1983,72,1,extinct,,,culture,"Other groups felt a keen loss when another way of life became extinct, for it impoverished them all.",0.0516,-0.2625,0.9985059499740601,Neutral,Neutral,NEGATIVE
422,wu.89066340803,Prehistoric places on the southern Northwest coast /,1983,174,14,extinct,,,race,"Today, the Kwalhioqua are considered to be extinct.",0.0,-0.4,0.9987462759017944,Neutral,Negative,NEGATIVE
423,wu.89073142127,"The southeastern Wisconsin archaeology project, 1982-1983 /",1983,234,10,extinct,,,race,Ethnographic analogy from extant and recently extinct hunting and gathering societies will play a part in any reconstruction of the behavior of similar groups.,0.34,-0.2,0.8634148240089417,Positive,Neutral,NEGATIVE
424,inu.30000122797768,Ohio archaeologist.,1984,164,49,extinct,,,culture,Making and using Indian artifacts gives modern people a more realistic insight into extinct lifestyles based on stone age technologies.,0.0,0.11666666666666664,0.9991508722305298,Neutral,Neutral,POSITIVE
425,osu.32435030278774,The Masterkey.,1935,30,1,extinct,,1,animal,"As announced in the November Masterkey, I sallied forth in October to look over the locality near Las Vegas, Nevada, where Mr. Fenley Hunter, early in the year, was fortunate enough to find, on the banks of the Vegas Wash, not only a charcoal bed in a Pleistocene deposit, but a charcoal bed containing the bones of extinct camels, bison, and horses, and an obsidian flake undoubtedly produced by human /and/s.",0.2382,0.02857142857142858,0.5622130036354065,Neutral,Neutral,POSITIVE
426,osu.32435030278774,The Masterkey.,1935,30,9,extinct,,1,animal,"Such bones are usually hard to identify, but mixed with the rest were various jaws and teeth that Mr. E. L. Furlong of the California Institute of Technology, who looked over the collection later, recognized as belonging to the large American camel known as Camelops and to a huge species of bison, both now extinct, with some pieces that looked like the extinct American horse.",0.7184,-0.043398268398268394,0.9914577603340149,Positive,Neutral,NEGATIVE
427,osu.32435030278774,The Masterkey.,1935,62,10,extinct,,1,animal,"While hunting for fossil bones in some Pleistocene deposits near Las Vegas, Nevada, Mr. Hunter encountered two charcoal beds containing the bones of several Species of extinct animals, and in one of the beds an obsidian flake of undoubted human origin—another bit of evidence connecting man in America with the vanished creatures of the Glacial period.",0.0,-0.07500000000000001,0.9269097447395325,Neutral,Neutral,NEGATIVE
428,osu.32435030278774,The Masterkey.,1935,62,11,extinct,,1,animal,"On our trip Wº Were fortunate enough to discover similar deposits about half a mile from the site of the original find, and an ash dump of the same period containing many artificially split and buried bones of extinct American camels and bison,",0.3818,0.010833333333333339,0.9844000339508057,Positive,Neutral,NEGATIVE
429,osu.32435030278774,The Masterkey.,1935,82,2,extinct,,1,animal,"It has long been an accepted fact that the western hemisphere was once the original home of many animals now extinct in America, although still in existence in other parts of the world, and of other creatures which have ceased to exist throughout the globe, but it was not believed possible that man had been their contemporary.",0.296,0.03796296296296295,0.7053013443946838,Neutral,Neutral,NEGATIVE
430,osu.32435030278774,The Masterkey.,1935,82,3,extinct,,1,animal,"However, man's presence in America during an age when bison of species long since extinct, camel, primitive types of horse, ground sloth and even elephant ranged the continent, is being definitely established.",0.4019,-0.15,0.9983249306678772,Positive,Neutral,POSITIVE
431,osu.32435030278774,The Masterkey.,1935,82,7,extinct,,1,animal,"The discovery of a Solutrean type of stone spear-head or dart point in association with the bones of an extinct species of bison, near Folsom, New Mexico, was the first definite proof of the co-existence of these animals and man.",0.2732,0.017272727272727263,0.9782640337944031,Neutral,Neutral,POSITIVE
432,osu.32435030278774,The Masterkey.,1935,116,8,extinct,,1,animal,"CARNEGIE HELPS AGAIN HANKs to a small grant from the Carnegie Institution of Washington, Curator M. R. Harrington will spend a month or two in northern Nevada this summer in search of farther evidence bearing on the association of man with extinct mammals.",0.7034,-0.325,0.9518473744392395,Positive,Neutral,POSITIVE
433,mdp.39015010436577,Native Americans in the twentieth century /,1984,48,10,extinct,,,race,"The Pequots as a people were essentially extinct in 1638, what few survivors there were having joined the Mohegans.",0.0,-0.30000000000000004,0.9950419664382935,Neutral,Neutral,NEGATIVE
434,osu.32435030278774,The Masterkey.,1935,173,6,extinct,,1,animal,"This question is of special interest to archeologists, and consequently to the Southwest Museum, because of late, on several occasions, bones of extinct American horses have been",0.6908,-0.06857142857142857,0.9812878370285034,Positive,Neutral,POSITIVE
435,osu.32435030278774,The Masterkey.,1935,174,2,extinct,,1,animal,Most interesting is the fact that in both cases other extinct Pleistocene animals were part of the picture.,0.4576,0.11875,0.9911552667617798,Positive,Neutral,POSITIVE
436,osu.32435030278774,The Masterkey.,1935,175,2,extinct,,1,animal,"In one of these pits, at a depth of five feet a complete leg-bone of an extinct horse was found, and from this point down to nearly ten feet, fragments of horse bones appeared, along with those of other animals, some of which had been split for the marrow, apparently by human hands.",0.0,-0.09675925925925927,0.9863731861114502,Neutral,Neutral,NEGATIVE
437,osu.32435030278774,The Masterkey.,1935,175,5,extinct,,1,animal,"One of the two horse types was very small indeed, in fact dwarfish, and the bones of an extinct vulture and of a curious mountain goat added zest to the mixture.",-0.1779,-0.275,0.6484439373016357,Neutral,Neutral,NEGATIVE
438,osu.32435030278774,The Masterkey.,1935,177,4,extinct,,1,animal,the bits of bone from our shaft failed to show any fragment that could be surely identified as belonging to an extinct Pleistocene beast.,-0.1027,-0.13333333333333333,0.9994614720344543,Neutral,Neutral,NEGATIVE
439,osu.32435030278774,The Masterkey.,1935,181,6,extinct,,1,animal,"Thus association of animals and man is ruled out of the evidence thus far encountered, yet an important fact remains: It was water which attracted the extinct animals, and after them the men, to a region where available surface water does not now exist and almost certainly has not existed since the California desert became the arid region it is today.",0.6915,0.14285714285714285,0.9804425835609436,Positive,Neutral,POSITIVE
440,osu.32435030278774,The Masterkey.,1935,245,7,extinct,,1,water,"An intensive study was made of a camping area along an extinct river in northern Riverside County, and a report on this work is now ready for printing, as above mentioned.",0.3612,-0.06666666666666667,0.9767915606498718,Positive,Neutral,NEGATIVE
441,osu.32435030278774,The Masterkey.,1935,258,0,extinct,,1,animal,"from the Tule Springs fossil beds near Las Vegas, Nevada, where, it will be remembered, traces of man were found in association with the bones of extinct animals of Pleistocene type.",0.0,-0.15000000000000002,0.98850017786026,Neutral,Neutral,POSITIVE
442,osu.32435030278774,The Masterkey.,1935,258,4,extinct,,1,animal,"In them were many bones of extinct horses and of other creatures from mice to the large American Pleistocene camel (Camelops), some extinct, some living.",0.0,-0.035119047619047626,0.9883967041969299,Neutral,Neutral,NEGATIVE
443,osu.32435030278774,The Masterkey.,1935,258,8,extinct,,1,animal,"While in this cave the bones of extinct animals were not found directly in the layers of man-made refuse, our test pit was of small diameter and there is plenty of room in the cave where such a combination might occur.",-0.296,-0.1375,0.9932627081871033,Neutral,Neutral,NEGATIVE
444,osu.32435030278774,The Masterkey.,1935,258,10,extinct,,1,water,"These implements resemble closely the articles found by Mr. and Mrs. W. H. Campbell on the banks of a long-extinct river near Pinto Basin in the Mohave Desert, as reported in a recent number of The Masterkey.",0.0772,0.05,0.9752164483070374,Neutral,Neutral,NEGATIVE
445,osu.32435030278774,The Masterkey.,1935,375,11,extinct,,1,animal,"If they had come much earlier, the argument runs, we should find their remains submerged in the glacial deposits of the last ice wave, or buried with the extinct animals of that period.",-0.3612,-0.13333333333333333,0.9992314577102661,Negative,Neutral,NEGATIVE
446,osu.32435030278774,The Masterkey.,1935,375,19,extinct,,1,animal,"In other instances similar implements lay among bones of the mammoth, an elephant now extinct.",0.0,-0.17500000000000002,0.9913879036903381,Neutral,Neutral,NEGATIVE
447,osu.32435030278774,The Masterkey.,1935,375,20,extinct,,1,animal,"In Nevada a campfire was found in an ancient dry cave, below a solid layer of the dung of another extinct animal that flourished in the late Ice Age, the ground sloth Nothrotherium.",0.1531,-0.19166666666666665,0.9882702827453613,Neutral,Neutral,NEGATIVE
448,osu.32435030278774,The Masterkey.,1935,376,10,extinct,,1,animal,"Apparently he saw something of the last great glaciers, and the extinct animals that lived along their southern borders.",0.6249,0.09000000000000001,0.9454558491706848,Positive,Neutral,POSITIVE
449,osu.32435030278774,The Masterkey.,1935,384,19,extinct,,1,animal,"The extinct ground sloth consumed parts of the Joshua tree, as revealed by Mr. M. R. Harring in, his excavatio Nevada–Editor.",0.0,-0.4,0.694800078868866,Neutral,Negative,NEGATIVE
450,umn.319510013881901,"Paper / National Museum of Man, Canadian Ethnology Service = Dossier / Musée national de l'homme, Service canadien d'ethnologie.",1984,25,21,extinct,,,language,"The Bella Coolas have not only suffered almost total annihilation, but also had, and still have, to cope with a constant and systematic cultural and linguistic suppression, which has rendered their idiom all but extinct; it has never ceased to amaze me that there are any speakers of Bella Coola left, and I sincerely hope that the Bella coola language curriculum will be an effective tool in safeguarding the oral traditions.",0.9159,0.09999999999999999,0.9968246221542358,Positive,Neutral,POSITIVE
